TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
357873,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,4AUKX2,2004,TOYOTA,COROLLA,GRY,,12212018,2017,"(41.7443061247023, -72.6983177269336)"
357875,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR13745,2015,TOYOTA,CAMRY,BLUE,,12212018,2115,"(41.7860466472036, -72.6828213886412)"
357874,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1999,TOYOTA,CAMRY,MAROON,,12212018,2052,"(41.7845251181693, -72.6951843996024)"
357877,,,860-296-2826,CT,AD68923,2006,HONDA,CIVIC,GRAY,,12212018,2311,"(41.7690369579141, -72.6727886402643)"
357878,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AG35689,2007,HONDA,ACCORD,BLK,,12222018,0014,"(41.7756668527457, -72.6955743040661)"
357879,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,00FHGP,1994,TOYOTA,CAMRY,GREEN,,12222018,0026,"(41.7553464789448, -72.6979749853373)"
357881,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,MA,5AX829,2009,TOYOTA,CORMAT,BLK,,12222018,0211,"(41.7345530258415, -72.6746054181303)"
357880,,,860-296-9663,CT,AL75878,2001,DODGE,NEON,TAN,,12222018,0306,"(41.7683161730412, -72.6947171092347)"
357884,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,OK,3CM974,2016,FREIGHTLIN,CASCADIA,RED,,12222018,0553,"(41.7400662119647, -72.7141975059878)"
357882,,,860-296-1518,CT,219WOS,2004,KIA,SORENTO,BLUE,,12222018,0535,"(41.7402263859838, -72.6993548558059)"
357886,,,860-296-1426,CT,AP44314,2005,BUICK,RENDEVOUS,GREY,,12222018,0604,"(41.7402263859838, -72.6993548558059)"
357885,,,860-296-1426,CT,AN44471,2002,MAZDA,TRIBUTE,GRAY,,12222018,0559,"(41.7402263859838, -72.6993548558059)"
357887,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AJ18484,2014,HYUNDAI,SONATA,BLK,,12222018,0700,"(41.7585441962413, -72.7099983140543)"
357888,,,860-293-2442,CT,AL86189,2003,HONDA,ACCORD EX,BLACK,,12222018,0936,"(41.7917453703316, -72.6843217081066)"
357889,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2008,HONDA,ACCORD,GRAY,,12222018,0946,"(41.7449058265624, -72.6858796117419)"
357837,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AD77383,2007,HONDA,CIVIC LX,GRAY,,12202018,2032,"(41.766522804949, -72.7086581824551)"
357836,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM27988,1999,SUBARU,FORESTER,GRAY,,12202018,1915,"(41.766522804949, -72.7086581824551)"
357841,,,860-246-7616,CT,AP63133,2004,HONDA,PILOT,GRAY,,12202018,2344,"(41.7680547224654, -72.703129707777)"
357867,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,PA,KVC3137,2016,HONDA,CRV,WHITE,,12212018,1806,"(41.7889403737208, -72.6622170072766)"
357870,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AR07326,2015,CHEVY,EQUINOX,GRY,,12212018,1849,"(41.7350970700217, -72.692801373193)"
357869,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AC36164,2007,TOYOTA,SCION,GRY,,12212018,1848,"(41.7350970700217, -72.692801373193)"
357890,,,860-236-2602,CT,AJ34583,2015,NISSAN,SENTRA,WHITE,,12222018,1151,"(41.7336919451425, -72.6695672070059)"
357842,,,860-246-7616,CT,6077CM,2001,VOLVO,V70XC,SILVER,,12212018,0050,"(41.7801177463986, -72.6976519029441)"
357843,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,DODGE,INTREPID,WHITE,,12212018,0107,"(41.7418337645609, -72.669711990135)"
357892,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,12997,2003,VOLO,S60,BLUE,,12222018,1440,"(41.7681518021516, -72.6860778397727)"
357891,,,860-236-2602,CT,21412,2008,CADILAC,DTS,WHITE,,12222018,1407,"(41.7767959624649, -72.6769141776698)"
357893,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AH58459,2002,PONTIAC,GRAND AM,GRAY,,12222018,1720,"(41.7564059081275, -72.6736331123958)"
357894,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AM79083,2000,HONDA,ACCORD,GRAY,,12222018,1805,"(41.7582051445738, -72.6939932213357)"
357896,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,6AJHS2,2001,BUICK,LESABRE,GRAY,,12222018,1828,"(41.7389095651246, -72.6711871203499)"
357895,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,279YVU,2006,CHEVY,TRAILBLAZE,RED,,12222018,1820,"(41.7575982801885, -72.6810528337175)"
357898,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,00FJEW,1993,TOYOTA,COROLLA,PURPLE,,12222018,1850,"(41.7896883177995, -72.6809466491734)"
357901,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,3AVMR6,2011,HONDA,ACCORD,GRAY,,12222018,1951,"(41.779565603093, -72.687179292931)"
357899,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,NC,FEN5707,2003,HONDA,CIV,SILV,,12222018,1911,"(41.7801851516887, -72.6836913293735)"
357900,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2003,SATURN,VUE,YELLOW,,12222018,1941,"(41.7805563924831, -72.6881691901514)"
357897,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2011,HONDA,ACCORD,GRY,,12222018,1841,"(41.7610738215346, -72.7047008461823)"
357916,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AG44279,2005,ACURA,MDX,SILVER,,12232018,0211,"(41.7359192630247, -72.6729775042281)"
357917,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AO82421,2001,MITSUBISHI,ECLIPSE,RED,,12232018,0215,"(41.7356210361286, -72.6731216825958)"
357920,,,860-236-2602,CT,AC18403,2013,LAND ROVER,RANGEROVER,WHITE,,12232018,0433,"(41.7670897972513, -72.6795927112564)"
357922,,,860-246-7616,ME,4185WP,2001,HONDA,ACCORD,TAN,,12232018,0445,"(41.7666483753919, -72.7094343349686)"
357921,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,344ZVP,1999,FORD,WINDSTAR,BLUE,,12232018,0435,"(41.7447140534682, -72.6769282792052)"
357924,,,860-246-7616,CT,AU8KAF,2000,NISSAN,MAXIMA,TAN,,12232018,0808,"(41.7866074797567, -72.6840058352368)"
357923,,,860-246-7616,CT,NA,2004,NISSAN,MAXIMA,WHITE,,12232018,0755,
357925,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AS08980,1997,HONDA,ACCORD,GRN,,12232018,0903,"(41.768570546078, -72.6982312997647)"
357926,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AG86771,2006,SUBAR,LGCY,BLK,,12232018,0923,"(41.7986455178833, -72.6674233214336)"
357928,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AH31799,2007,NISSAN,VERSA,GRY,,12232018,1106,"(41.7616885648161, -72.7066796129199)"
357929,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS00079,2009,SATUR,VUE XE,WHI,,12232018,1221,"(41.75725085535, -72.6820935077931)"
357930,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,4AHMM8,2006,FORD,ESCAPE,GRN,,12232018,1305,"(41.7636628193127, -72.6866612236642)"
357931,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AC86883,2008,CHRSLER,TOWN COUNT,BLUE,,12232018,1652,"(41.7713840108179, -72.678660360565)"
357934,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,AUDI,A4,GRAY,,12232018,1858,"(41.7580798115743, -72.6880559772873)"
357904,,,860-296-5382,CT,AM74033,2004,LEXIS,ES330,GRAY,,12222018,2037,"(41.7646393294422, -72.7000717889326)"
357902,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1998,FORD,EXPLORER,RED,,12222018,2016,"(41.7593436786614, -72.6903752781565)"
357908,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,6AENB2,2008,NISSAN,MAXIMA,GRAY,,12222018,2102,"(41.7798791226007, -72.6847046346725)"
357903,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2004,ACURA,TL,GRY,,12222018,2031,"(41.7788728812206, -72.6785188292524)"
357909,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,MA,5RF512,2005,SATURN,VUE,GRY,,12222018,2105,"(41.775401654872, -72.6767885722377)"
357907,,,860-296-5382,CT,999TXJ,2013,CHEVY,EQUINOX,RED,,12222018,2050,"(41.7931171474424, -72.6657062559219)"
357905,,,860-296-5382,CT,8ATSM,2015,SUBARU,FOSTER,GREEN,,12222018,2042,"(41.7690369579141, -72.6727886402643)"
357906,,,860-296-5382,CT,AN03603,2000,BUICK,CENTRY,TAN,,12222018,2046,"(41.7960208403873, -72.6767263429016)"
357927,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,NISSAN,MAXIMA,GRAY,,12232018,1001,"(41.7733477424865, -72.6770505947716)"
357935,,,860-236-2602,CT,AB67662,2003,FORD,WINDSTAR,SILVER,,12232018,2042,"(41.7669872166728, -72.6969651977672)"
357937,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,C057596,2015,FORD,TRANSIT T2,WHITE,,12232018,2136,"(41.7407867692923, -72.6926992707152)"
357938,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,,,2000,HYUNDAI,ELANTRA,BLUE,,12232018,2142,"(41.7407867692923, -72.6926992707152)"
357936,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,NISSAN,ALTIMA,GRAY,,12232018,2059,"(41.7346475131418, -72.7119981840726)"
357941,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2002,AUDI,A4,GRY,,12242018,0359,"(41.7547245290411, -72.7114670044305)"
357942,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AK00865,2011,NISSAN,MAXIMA,GRAY,,12242018,0432,"(41.759965307023, -72.7098369556519)"
357955,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AC78770,2010,CGEVY,TAHOE,BLACK,,12242018,1656,"(41.7877826116482, -72.6813140695139)"
358048,,,860-947-3062,CT,AM13622,2011,VOLKSWAGON,TIGUAN,BLACK,,12282018,0655,"(41.7566995189428, -72.6669148496372)"
358064,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,HONDA,CIVIC,GRAY,,12282018,1714,"(41.7814596797935, -72.6943215892368)"
358100,,,860-246-7616,,,2001,VOLVO,S40,GRAY,,12292018,1640,"(41.7307541070946, -72.669299825846)"
358099,,,860-246-7616,CT,AR66671,2010,ACURA,TL,BLACK,,12292018,1640,"(41.7414359322708, -72.6757978833565)"
358097,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,MA,9BL964,1999,FORD,E150,WHITE,,12292018,1614,"(41.7510824916926, -72.6831340919857)"
358098,,,860-246-7616,CT,596UOZ,2010,CHEVROLET,MALIBU,BLUE,,12292018,1629,"(41.7934246595091, -72.6669571340677)"
358130,,,860-246-7616,CT,671ZXW,2010,NISSAN,MAXIMA,WHITE,,12302018,1626,"(41.7426172797111, -72.6997513096357)"
358131,,,860-246-7616,FL,KNNB25,2003,CADDY,CTS,WHITE,,12302018,1630,"(41.7670897972513, -72.6795927112564)"
358137,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AP40356,2007,LEXUS,GS350,GREEN,,12302018,2128,"(41.7992939970662, -72.6645852404195)"
357911,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2007,DODGE,CALIBER,WHITE,,12222018,2115,"(41.7778623402253, -72.6865277829942)"
357910,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,705ZLC,2005,NISSAN,ALTIMA,WHITE,,12222018,2109,"(41.7572623509551, -72.6823967099568)"
357915,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2010,ACURA,ZDX,WHITE,,12222018,2146,"(41.7444771210776, -72.6985548577848)"
357913,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,9444DC,2008,DODGE,NITRO,ORANGE,,12222018,2129,"(41.7562330468727, -72.6825433325525)"
357912,,,860-296-9663,CT,AN514124,2006,TOYOTA,CAMRY,WHITE,,12222018,2126,"(41.7934246595091, -72.6669571340677)"
357918,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2006,BMW,,BLACK,,12232018,0403,"(41.7969721045727, -72.7060322459186)"
357939,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AN63241,2002,HONDA,ODYSSEY,GRY,,12232018,2354,"(41.7636628193127, -72.6866612236642)"
357940,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2008,BMW,328XI,WHT,,12242018,0036,"(41.796004408628, -72.6899001781408)"
357943,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,HONDA,CIVIC,GRY,,12242018,0623,"(41.7371364192519, -72.6926084624788)"
357944,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2016,HYUNDAI,ELANTRA,RED,,12242018,1009,"(41.7400662119647, -72.7141975059878)"
357945,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AL49523,2001,INFINITI,G20,GRAY,,12242018,1014,"(41.7993161319293, -72.7032731600976)"
357946,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN12012,2015,TOYOTA,COROLLA,RED,,12242018,1053,"(41.7931029900541, -72.675229230358)"
357949,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AA33986,2005,BMW,X3,WHITE,,12242018,1241,"(41.7561554764446, -72.6939918734048)"
357948,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,604YFR,2006,HONDA,CIVIC,GRAY,,12242018,1240,"(41.7647071920243, -72.7157334373633)"
357947,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AP82206,2014,LEXUS,IS250,TAN,,12242018,1240,"(41.7647071920243, -72.7157334373633)"
357950,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,00JWRZ,1995,TOYOTA,CELICA,YELLOW,,12242018,1312,"(41.7629435748503, -72.7076104310742)"
357953,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS28856,2014,NISSAN,MAXIMA,BLACK,,12242018,1404,"(41.7779184339935, -72.6907234864217)"
357952,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AE85375,2016,NISSAN,ROGUE,GRAY,,12242018,1355,
357954,,,860-296-9663,CT,AH31799,2007,NISSAN,VERSA,GRAY,,12242018,1637,"(41.7365350348419, -72.6706313036914)"
357956,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MS,DIF499,1997,HYUNDAI,ELANTRA,,,12242018,1836,"(41.7319464479789, -72.712689870429)"
357957,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,2AAXX1,2012,TOYOTA,CAMRY,GRAY,,12242018,1840,"(41.7319464479789, -72.712689870429)"
357959,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AK82114,2003,TOYOTA,CAMRY,TAN,,12242018,2030,"(41.7629435748503, -72.7076104310742)"
357958,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AR37887,2002,HONDA,ODYSSEY,GRAY,,12242018,1959,"(41.7766771084185, -72.6725581122007)"
357960,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2006,MAZDA,5,BLACK,,12242018,2141,"(41.7651765451754, -72.6968947375405)"
357961,,,860-296-2826,MA,9KP444,2018,HONDA,PILOT,GRAY,,12252018,0013,"(41.7639722826995, -72.7001442469555)"
357962,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,MA,RWG196,2017,AUDI,S6,BLUE,,12252018,0555,"(41.7631133585924, -72.6774589444645)"
358001,,,860-296-5382,,,2006,ACURA,TL,BLACK,,12272018,0041,"(41.7460675488586, -72.6814247366615)"
357963,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AN44658,1999,TOYOTA,CAMRY,TAN,,12252018,0720,"(41.7417333550078, -72.6883445867095)"
357964,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AL37784,2009,HYUNDAI,ELANTRA,GRAY,,12252018,0725,"(41.7417333550078, -72.6883445867095)"
358051,,,860-296-1518,CT,596PJB,2012,JEEP,CHEEROKEE,WHITE,,12282018,0920,"(41.753185783885, -72.6886988643923)"
358107,,,860-296-2826,CT,AM15831,1996,TOYOTA,CAMRY,GREEN,,12292018,2206,"(41.7931171474424, -72.6657062559219)"
358108,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,9AMMH8,2015,HONDA,ACCORD,GRAY,,12292018,2215,"(41.7670897972513, -72.6795927112564)"
358109,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AH50786,2011,HONDA,ACCORD,WHITE,,12292018,2224,"(41.7553942859902, -72.676405690946)"
357966,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AH93567,2010,ACURA,TL,GRAY,,12252018,1458,"(41.7745047965223, -72.6924581561545)"
357965,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AP00116,2006,INFINITY,M35,BLACK,,12252018,1455,"(41.7745047965223, -72.6924581561545)"
357967,,,860-293-2442,CT,AM54400,2007,INFINITI,G35,WHITE,,12252018,1815,"(41.7606925032011, -72.6867936498486)"
357970,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AN03228,2002,MERCURY,MOUTAINEER,BLACK,,12262018,0608,"(41.7707325149717, -72.6963643807883)"
357974,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2000,TOYOTA,AVALON XL,WHITE,,12262018,0949,"(41.7443245076898, -72.6941061391209)"
357971,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1992,DODGE,STEALTH,RED,,12262018,0939,"(41.7443245076898, -72.6941061391209)"
357972,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,VT,HCF589,1997,ACURA,RL,BGE,,12262018,0944,"(41.7443245076898, -72.6941061391209)"
357973,,,860-947-3062,VT,HKH193,1999,MERCEDES,,GOLD,,12262018,0946,"(41.7428516966255, -72.6958729834794)"
357977,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,1999,VOLVO,V70 AWD,SILVER,,12262018,1138,"(41.7579335084221, -72.6876651188341)"
357978,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AN78385,2001,CHEVY,MALIBU,BLU,,12262018,1157,"(41.7822456478681, -72.6938914594447)"
357975,,,860-296-2826,CT,AG26341,2005,ACURA,RDX,GREY,,12262018,1119,"(41.7871235499354, -72.6742507188829)"
357976,,,860-296-2826,,,0000,CHEVROLET,COLORADO,BLACK,,12262018,1127,"(41.7639956692386, -72.688500462431)"
357979,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AG94429,2017,HONDA,ACCORD,GRY,,12262018,1219,"(41.7427683394667, -72.6796081076327)"
357980,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1997,MAZDA,PROTEGE,TAN,,12262018,1331,"(41.757883276974, -72.6867244565409)"
357982,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,FL,JITM04,2015,FORD,ESCAPE,WHT,,12262018,1441,"(41.7528988599062, -72.6975341935037)"
357984,,,860-296-2826,CT,AB96807,2001,CHEVY,IMPALA,WHITE,,12262018,1539,"(41.7584565389942, -72.6894851810671)"
357983,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1995,MITSBUISHI,GALANT,BLU,,12262018,1536,"(41.7583127672611, -72.691909042454)"
357985,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2005,HONDA,ACCORD,GLD,,12262018,1652,"(41.7878536691816, -72.6823658627195)"
357986,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM69369,2008,MERZ,E350,GRY,,12262018,1653,"(41.7878536691816, -72.6823658627195)"
357988,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AC47327,2007,NISSAN,MAXIMA,BLU,,12262018,1848,"(41.7837116315251, -72.6883105509413)"
357989,,,860-296-9663,CT,AH93033,2009,BUICK,LUCERNE,GRAY,,12262018,1906,"(41.7445473676856, -72.6981288040937)"
357991,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,9AWGJ9,2005,SAAB,9-3 LINEAR,GRAY,,12262018,2206,"(41.7857067246299, -72.6524240527682)"
357994,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,532LEL,2004,HONDA,ACCORD,GRY,,12262018,2236,"(41.7902537696223, -72.6710747200362)"
357992,,,860-296-1518,CT,1ANMM3,2013,FORD,FUSION,BLACK,,12262018,2231,
357993,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AH07144,2009,HYND,SONATA,RED,,12262018,2236,"(41.7902537696223, -72.6710747200362)"
357997,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2006,SUBARU,MPV TRIBEC,GRAY,,12272018,0012,"(41.7394174246816, -72.7064804829372)"
357999,,,860-296-5382,CT,137YTU,2013,NISSAN,ALTIMA 2.5,BLACK,,12272018,0019,"(41.7670897972513, -72.6795927112564)"
358025,,,860-296-9663,,,2002,TOYOTA,CAMRY,RED,,12272018,1403,"(41.7896314665007, -72.6829065614799)"
357968,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AP41047,2001,HONDA,ACCORD,GRAY,,12252018,1957,"(41.782899229007, -72.7006334082661)"
357998,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AC80992,2011,TOYOTA,COROLLA,GRAY,,12272018,0015,"(41.7503328456334, -72.6978770127489)"
357996,,,860-236-2602,CT,AK49097,2013,HYUNDAI,VELOSTER,WHITE,,12272018,0004,"(41.7670897972513, -72.6795927112564)"
358092,,,860-947-3062,CT,C017538,2014,DODGE,DURANGO,BLACK,,12292018,0705,"(41.7849172375229, -72.6711642710927)"
358119,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AM74495,2018,KIA,FORTE LX,BLUE,,12302018,0238,"(41.7670897972513, -72.6795927112564)"
358116,,,860-296-9663,CT,AP25789,2006,HONDA,ACCORD,GRAY,,12302018,0219,"(41.7931171474424, -72.6657062559219)"
358117,,,860-296-9663,CT,AK34482,2000,TOYOTA,CAMRY,GRAY,,12302018,0225,"(41.7931171474424, -72.6657062559219)"
358118,,,860-296-9663,CT,AR69268,2000,HONDA,ACCORD,GRAY,,12302018,0230,"(41.7931171474424, -72.6657062559219)"
358145,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1998,HONDA,ACC,GRY,,12312018,0157,"(41.759751416735, -72.7092540000613)"
357969,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AL34528,2003,VOLKSWAGEN,JETTE,GRAY,,12252018,2101,"(41.7443005333359, -72.6782288663419)"
358000,,,860-296-5382,CT,AC14600,1997,HONDA,ACCORD,GOLD,,12272018,0029,"(41.7682137200841, -72.6971302265247)"
358037,,,860-216-5474,,,2007,FORD,FOCUS,GOLD,,12272018,2206,"(41.7712763963602, -72.6901816333271)"
